Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,POULSBO STATION 2,20150 7th Ave NE,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.744534,-122.63931,2023-11-10,227522,2023-11-10 00:55:12 UTC,,,,2022-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,POULSBO STATION 1,20150 7th Ave NE,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.744532,-122.639463,2023-11-10,227523,2023-11-10 00:55:12 UTC,,,,2022-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OLD SCHOOL PARK DARRINGTON 1GW,Mountain Loop Hwy & Alvord St,,Darrington,WA,98241,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.251621,-121.601383,2023-11-10,227548,2023-11-10 00:56:31 UTC,,,,2022-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Naches,8894 US-12,,Naches,WA,98937,,888-356-8911,E,,Public,24 hours daily,,,,,,1,1,,FLO,https://flo.ca/,GPS,46.71653,-120.677423,2023-11-10,227563,2023-11-10 01:27:47 UTC,,,,2022-09-14,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BJ\'s Bingo & Gaming,4411 Pacific Hwy East,"Both charging stations are located in the main parking lot, closet to Pacific Hwy.",Fife,WA,98424,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,47.2439401,-122.3698252,2023-11-09,227576,2023-11-09 23:59:32 UTC,,,,2022-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,Lee Johnson Nissan,11930 124th Ave NE,,Kirkland,WA,98034,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,47.707366,-122.173913,2023-11-10,227631,2023-11-10 01:19:07 UTC,,,,2016-05-01,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Riverton Copper Basin,1601 E Mission Ave,,Spokane,WA,99202,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,47.672004,-117.386224,2023-11-10,227636,2023-11-10 01:18:59 UTC,,,,2020-04-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AG STATION STATION 2,8608 NE 54th St,,Vancouver,WA,98662,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.66201,-122.584186,2023-11-10,227779,2023-11-10 00:54:52 UTC,,,,2022-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AG STATION STATION 1,8778 NE 54th St,,Vancouver,WA,98662,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.662011,-122.584106,2023-11-10,227780,2023-11-10 00:54:52 UTC,,,,2022-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"3629 South D Street, Tacoma",3629 South D Street,,Tacoma,WA,98418,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,47.224977,-122.435165,2023-11-10,227794,2023-11-10 01:27:58 UTC,,,,2022-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Y.V.M.H. NORTH PARKING-2,2811 Tieton Dr,,Yakima,WA,98902,,888-758-4389,T,2023-04-12,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.593746,-120.547564,2023-11-10,227906,2023-11-10 00:14:17 UTC,,,,2022-09-21,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,REI,222 Yale Ave,,Seattle,WA,98109,,877-455-3833,E,,Public,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,47.62066,-122.32952,2023-11-09,227931,2023-11-09 23:56:25 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Haggen's Bellingham #3449,210 36th St,,Bellingham,WA,98225,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,48.7330226,-122.4712397,2023-11-09,227981,2023-11-09 23:56:28 UTC,,,,2022-07-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,King Plaza,7101 Martin Luther King Jr Way S,,Seattle,WA,98118,,877-455-3833,T,2023-11-01,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.538782,-122.282797,2023-11-09,227996,2023-11-09 23:56:28 UTC,,,,2022-01-29,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Harvard Market,1406 Harvard Ave,,Seattle,WA,98122,,877-455-3833,T,2023-04-07,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,47.613457,-122.321919,2023-11-09,228030,2023-11-09 23:56:29 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Landing,828 N 10th Pl,,Renton,WA,98057,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.49845,-122.20461,2023-11-09,228100,2023-11-09 23:56:32 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Dupont Center - Ace Hardware,1585 McNeil St,,DuPont,WA,98327,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,47.092582,-122.644253,2023-11-09,228205,2023-11-09 23:56:39 UTC,,,,2019-08-22,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Whole Foods Lynnwood,2808 196th St SW,,Lynnwood,WA,98036,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.820256,-122.271361,2023-11-09,228358,2023-11-09 23:56:49 UTC,,,,2020-03-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Metropolitan Market,2755 77th Ave SE,,Mercer Island,WA,98040,,877-455-3833,T,2023-09-24,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.58489,-122.23611,2023-11-09,228392,2023-11-09 23:56:51 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Whole Foods Madison Broadway,1001 Broadway,,Seattle,WA,98122,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.611261,-122.320999,2023-11-09,228403,2023-11-09 23:56:51 UTC,,,,2021-02-18,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Whole Foods Seattle (Westlake),2210 Westlake Ave,,Seattle,WA,98121,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,47.6183604,-122.3383451,2023-11-09,228432,2023-11-09 23:56:53 UTC,,,,2021-04-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Tacoma Mall,4502 S Steele St,,Tacoma,WA,98409,,877-455-3833,E,,Public,24 hours daily,,,,,,2,3,,eVgo Network,https://www.evgo.com/,GPS,47.21543,-122.47068,2023-11-09,228521,2023-11-09 23:57:11 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Seattle Premium Outlets,10600 Quil Ceda Blvd,,Quil Ceda Village,WA,98271,,877-455-3833,E,,Public,24 hours daily,,,,,,3,1,,eVgo Network,https://www.evgo.com/,GPS,48.09264,-122.1897,2023-11-09,228528,2023-11-09 23:57:12 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AAA,3000 196th St SW,,Lynnwood,WA,98036,,877-455-3833,T,2023-02-22,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,47.82057,-122.27357,2023-11-09,228546,2023-11-09 23:57:13 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Conoco,1293 S Division St,,Ritzville,WA,99169,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com/,GPS,47.118605,-118.365561,2023-11-09,228564,2023-11-09 23:57:14 UTC,,,,2018-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Northgate Mall,401 NE Northgate Way,,Seattle,WA,98125,,877-455-3833,E,,Public,24 hours daily,,,,,,3,1,,eVgo Network,https://www.evgo.com/,GPS,47.7033,-122.32519,2023-11-09,228578,2023-11-09 23:57:15 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Redmond Town Center,7525 166th Ave,,Redmond,WA,98052,,877-455-3833,E,,Public,24 hours daily,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,47.67137,-122.11949,2023-11-09,228587,2023-11-09 23:57:15 UTC,,,,2018-03-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Interbay Business Center,1600 West Armory Way,,Seattle,WA,98119,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,47.63986,-122.377668,2023-11-09,228647,2023-11-09 23:57:20 UTC,,,,2022-03-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SeaTac Cell Phone Parking Lot,2623 S 170th St,,Seattle,WA,98188,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.450258,-122.299448,2023-11-09,228648,2023-11-09 23:57:20 UTC,,,,2019-09-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Whole Foods Bellevue (BLV),888 116th Ave NE,,Bellevue,WA,98004,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,47.618675,-122.18436,2023-11-09,228699,2023-11-09 23:57:27 UTC,,,,2021-05-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Safeway Tacoma,1112 S M St,,Tacoma,WA,98405,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,47.250837,-122.455311,2023-11-09,228740,2023-11-09 23:57:32 UTC,,,,2022-04-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Northgate QFC,11100 Roosevelt Way NE,,Seattle,WA,98125,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.70931,-122.31601,2023-11-09,228741,2023-11-09 23:57:33 UTC,,,,2022-06-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Carkeek Plaza,9999 Holman Rd NW,,Seattle,WA,98117,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,47.701359,-122.363146,2023-11-09,228754,2023-11-09 23:57:34 UTC,,,,2022-07-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LeMay-America's Car Museum,2702 E D St,,Tacoma,WA,98421,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,47.234898,-122.429536,2023-11-09,228817,2023-11-09 23:57:39 UTC,,,,2018-08-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HILTON GARDEN STATION 1,1800 NW Gilman Blvd,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.546017,-122.06528,2023-11-10,228942,2023-11-10 00:55:38 UTC,,,,2022-09-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,South Park,8461 Dallas Ave S,,Seattle,WA,98108,,855-900-7584,P,2023-02-01,PLANNED - not yet accessible (Public),24 hours daily,ANDROID_PAY APPLE_PAY CREDIT,,,,,,1,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,GPS,47.527372,-122.315385,2022-11-10,228968,2023-02-14 15:54:11 UTC,P,,,2023-02-01,,,,,CHADEMO J1772COMBO,US,,,,PRÉVU - pas encore accessible (Public),,public,,,PARKING_LOT,,,,,,,$0.34 per kWh 7am-7pm M-Sat; $0.21 per kWh at all other times,,,,,,,,,,false,,,,,,,,LD,false
ELEC,King County Housing Authority - Juanita Court,9926 NE 126th St,,Kirkland,WA,98034,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.7133,-122.209,2023-11-09,229227,2023-11-09 23:58:45 UTC,,,,2022-05-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Vancouver, WA #10141",2903 NE Andersen Rd,,Vancouver,WA,98661,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,45.643374,-122.600102,2023-11-10,229253,2023-11-10 00:02:01 UTC,,,,2021-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA106-4,10550 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619791,-122.19971,2023-11-10,229270,2023-11-10 00:49:11 UTC,,,,2022-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA106-3,10550 NE 10th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619784,-122.199758,2023-11-10,229271,2023-11-10 00:49:11 UTC,,,,2022-09-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Safeway 442 W Sims Way,442 W Sims Way,,Port Townsend,WA,98368,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,48.108127484,-122.78202579,2023-11-10,229361,2023-11-10 01:22:32 UTC,,,,2022-03-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Modera First Hill,125 S Boren Avenue,,Seattle,WA,98144,,800-663-5633,T,2022-09-28,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,47.6013484,-122.3179139,2023-11-10,229396,2023-11-10 00:02:13 UTC,,,,2019-06-05,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,Ballard Blocks,1451 NW 46th St,,Seattle,WA,98107,,877-455-3833,E,,Public,24 hours daily,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,47.6617217,-122.3758674,2023-11-09,229519,2023-11-09 23:56:52 UTC,,,,2021-04-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"ARE-Seattle No. 12, LLC",1165 Elake Ave E,,Seattle,WA,98109,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2,,,AMPUP,https://ampup.io/,200-8,47.25033,-122.18104,2022-11-10,230209,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Tacoma Power Lot D EV Charging,3628 S 35th St,,Tacoma,WA,98409,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability,A ACCOUNT_BALANCE ANDROID_PAY APPLE_PAY CREDIT D M,,,,,20,,,AMPUP,https://ampup.io/,200-8,47.228157,-122.485043,2023-08-10,230420,2023-08-10 16:58:49 UTC,T,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,,,,,,,$0.21 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Seabrook EV Chargers,351 Parkview Ln,,Pacific Beach,WA,98571,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,8,,,AMPUP,https://ampup.io/,GPS,47.19404038977142,-124.1980829153442,2022-11-10,230430,2023-02-14 15:54:11 UTC,P,,,2022-09-15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Holy Family Hospital Employee,5633 N Lidgerwood St,,Spokane,WA,99208,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,47.709683,-117.407065,2023-11-10,230827,2023-11-10 01:18:59 UTC,,,,2022-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Deer Park Chevron,1101 S Main,,Deer Park,WA,99006,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,47.943721,-117.476902,2023-11-10,230848,2023-11-10 01:19:07 UTC,,,,2022-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hilton Seattle Airport,17620 International Blvd,,Seattle,WA,98188,,866-816-7584,E,,Public,,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,47.444398,-122.29516,2023-11-10,230986,2023-11-10 01:19:38 UTC,,,,2022-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Rumley Insurance,519 S. Main St.,,Colville,WA,99114,,866-816-7584,E,,Public,,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,48.539715,-117.905363,2023-11-10,231021,2023-11-10 01:19:43 UTC,,,,2022-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Hive,2904 E. Sprague,,Spokane,WA,99202,,866-816-7584,T,2023-11-10,TEMPORARILY UNAVAILABLE (Public),,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,47.657077,-117.368054,2023-11-10,231048,2023-11-10 01:19:46 UTC,,,,2022-09-30,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,North East Community Center,4001 N. Cook St,,Spokane,WA,99207,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,47.693653,-117.374808,2023-11-10,231054,2023-11-10 01:19:47 UTC,,,,2022-09-30,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,S 54th and Pacific Ave,S 54th and Pacific Ave,,Tacoma,WA,98408,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,47.208167,-122.4343,2023-11-10,231826,2023-11-10 01:27:44 UTC,,,,2022-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ONE88 SPACE 303 & 304,188 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.611826,-122.201331,2023-11-10,232947,2023-11-10 00:39:31 UTC,,,,2022-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HOPEWORKS HOPEWORKS 2,3331 Broadway,,Everett,WA,98201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.972937,-122.200839,2023-11-10,233241,2023-11-10 00:55:11 UTC,,,,2022-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Chehalis Commerce District,1701 NW Louisiana Ave,,Chehalis,WA,98532,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,46.680072,-122.977218,2023-11-09,233514,2023-11-09 23:56:33 UTC,,,,2022-10-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,"Kohl's Puyallup, WA",16918 Meridian Avenue East,,Puyallup,WA,98375,,888-264-2208,E,,Public,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,2,,,Volta,https://voltacharging.com/,GPS,47.101923,-122.296815,2023-11-10,234438,2023-11-10 01:22:29 UTC,,,,2022-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,ALLEY 111 CP1,11011 NE 9th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.618104,-122.19222,2023-11-10,234983,2023-11-10 00:56:17 UTC,,,,2022-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEY 111 CP2,11011 NE 9th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.618059,-122.192221,2023-11-10,234984,2023-11-10 00:56:17 UTC,,,,2022-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEY 111 CP3,11011 NE 9th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.618012,-122.192224,2023-11-10,234985,2023-11-10 00:56:17 UTC,,,,2022-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEY 111 CP4,11011 NE 9th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.617957,-122.192223,2023-11-10,234986,2023-11-10 00:56:17 UTC,,,,2022-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEY 111 CP5,11011 NE 9th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.617904,-122.192223,2023-11-10,234987,2023-11-10 00:56:17 UTC,,,,2022-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEY 111 CP6,11011 NE 9th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.617862,-122.192221,2023-11-10,234988,2023-11-10 00:56:17 UTC,,,,2022-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ALLEY 111 CP7,11011 NE 9th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.617821,-122.192223,2023-11-10,234989,2023-11-10 00:56:17 UTC,,,,2022-10-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
